Layer-1,Layer-2,Ana-1,Ana-2,Thickness,WaveLength,Core_Real,CoreImag,TotalPower,CorePower,EffectiveArea,EML,CLoss
AU,TIO2,1.31,1.32,40,1660,1.43E+00,-2.31E-08,4.23E-10,4.21E-10,1.97E-11,1.99E+01,0.75811
AU,TIO2,1.31,1.32,40,1680,1.43E+00,-2.09E-08,4.19E-10,4.17E-10,1.76E-11,1.99E+01,0.68031
AU,TIO2,1.31,1.32,40,1700,1.43E+00,-2.07E-08,4.06E-10,4.04E-10,1.77E-11,1.99E+01,0.66386
AU,TIO2,1.31,1.32,40,1720,1.43E+00,-2.16E-08,3.95E-10,3.94E-10,1.67E-11,1.99E+01,0.68435
AU,TIO2,1.31,1.32,40,1740,1.43E+00,-2.31E-08,3.85E-10,3.83E-10,2.01E-11,1.98E+01,0.72581
AU,TIO2,1.31,1.32,40,1760,1.4254,-2.58E-08,3.74E-10,3.72E-10,1.65E-11,19.846,0.80009
AU,TIO2,1.31,1.32,40,1780,1.4248,-2.90E-08,3.74E-10,3.73E-10,1.88E-11,19.843,0.8903
AU,TIO2,1.31,1.32,40,1800,1.4242,-3.34E-08,3.66E-10,3.64E-10,1.64E-11,19.841,1.0133
AU,TIO2,1.31,1.32,40,1820,1.4236,-3.87E-08,3.52E-10,3.51E-10,1.87E-11,19.838,1.1617
AU,TIO2,1.31,1.32,40,1840,1.423,-4.55E-08,3.50E-10,3.48E-10,1.85E-11,19.835,1.3505
AU,TIO2,1.31,1.32,40,1860,1.4224,-5.37E-08,3.69E-10,3.67E-10,2.01E-11,19.832,1.5765
AU,TIO2,1.31,1.32,40,1880,1.4218,-6.45E-08,3.28E-10,3.26E-10,2.05E-11,19.828,1.8736
AU,TIO2,1.31,1.32,40,1900,1.4211,-7.77E-08,3.24E-10,3.22E-10,2.13E-11,19.825,2.2319
AU,TIO2,1.31,1.32,40,1920,1.4205,-9.46E-08,3.19E-10,3.17E-10,1.86E-11,19.822,2.6879
AU,TIO2,1.31,1.32,40,1940,1.4199,-1.16E-07,3.16E-10,3.15E-10,1.93E-11,19.819,3.2502
AU,TIO2,1.31,1.32,40,1960,1.4192,-1.42E-07,3.03E-10,3.01E-10,1.79E-11,19.816,3.9575
AU,TIO2,1.31,1.32,40,1980,1.4186,-1.76E-07,3.04E-10,3.02E-10,2.17E-11,19.812,4.8439
AU,TIO2,1.31,1.32,40,2000,1.4179,-2.19E-07,2.95E-10,2.94E-10,2.13E-11,19.809,5.9733
AU,TIO2,1.31,1.33,40,1500,1.4327,-3.49E-09,5.32E-10,5.31E-10,1.83E-11,19.878,0.12685
AU,TIO2,1.31,1.33,40,1520,1.4322,-4.53E-09,5.18E-10,5.17E-10,1.92E-11,19.876,0.16265
AU,TIO2,1.31,1.33,40,1540,1.4316,-6.02E-09,4.92E-10,4.91E-10,1.90E-11,19.874,0.21322
AU,TIO2,1.31,1.33,40,1560,1.4311,-8.19E-09,4.85E-10,4.84E-10,1.76E-11,19.872,0.28647
AU,TIO2,1.31,1.33,40,1580,1.4305,-1.18E-08,4.67E-10,4.65E-10,1.63E-11,19.869,0.40713
AU,TIO2,1.31,1.33,40,1600,1.43,-1.93E-08,4.62E-10,4.61E-10,1.70E-11,19.867,0.6589
AU,TIO2,1.31,1.33,40,1620,1.4294,-4.01E-08,4.54E-10,4.52E-10,1.55E-11,19.864,1.3513
AU,TIO2,1.31,1.33,40,1640,1.4289,-1.17E-07,4.46E-10,4.45E-10,1.98E-11,19.861,3.9026
AU,TIO2,1.31,1.33,40,1660,1.4283,-2.67E-07,4.29E-10,4.27E-10,1.95E-11,19.857,8.7696
AU,TIO2,1.31,1.33,40,1680,1.4277,-1.49E-07,4.13E-10,4.12E-10,1.85E-11,19.856,4.8276
AU,TIO2,1.31,1.33,40,1700,1.4272,-7.99E-08,4.01E-10,3.99E-10,1.96E-11,19.854,2.5646
AU,TIO2,1.31,1.33,40,1720,1.4266,-5.62E-08,4.00E-10,3.98E-10,1.88E-11,19.851,1.7832
AU,TIO2,1.31,1.33,40,1740,1.426,-4.70E-08,3.84E-10,3.83E-10,1.93E-11,19.849,1.4746
AU,TIO2,1.31,1.33,40,1760,1.4254,-4.40E-08,3.77E-10,3.75E-10,1.74E-11,19.846,1.3637
AU,TIO2,1.31,1.33,40,1780,1.4248,-4.41E-08,3.82E-10,3.81E-10,1.61E-11,19.843,1.3528
AU,TIO2,1.31,1.33,40,1800,1.4242,-4.64E-08,3.62E-10,3.60E-10,1.63E-11,19.841,1.4058
AU,TIO2,1.31,1.33,40,1820,1.4236,-5.04E-08,3.51E-10,3.49E-10,1.77E-11,19.838,1.5112
AU,TIO2,1.31,1.33,40,1840,1.423,-5.63E-08,3.48E-10,3.47E-10,1.85E-11,19.835,1.6697
AU,TIO2,1.31,1.33,40,1860,1.4224,-6.39E-08,3.72E-10,3.71E-10,2.07E-11,19.831,1.8748
AU,TIO2,1.31,1.33,40,1880,1.4218,-7.46E-08,3.27E-10,3.26E-10,1.63E-11,19.829,2.1668
AU,TIO2,1.31,1.33,40,1900,1.4211,-8.77E-08,3.27E-10,3.25E-10,1.78E-11,19.825,2.5194
AU,TIO2,1.31,1.33,40,1920,1.4205,-1.04E-07,3.27E-10,3.25E-10,1.64E-11,19.822,2.9683
AU,TIO2,1.31,1.33,40,1940,1.4199,-1.26E-07,3.17E-10,3.15E-10,1.65E-11,19.819,3.5313
AU,TIO2,1.31,1.33,40,1960,1.4192,-1.52E-07,3.08E-10,3.07E-10,2.02E-11,19.816,4.2366
AU,TIO2,1.31,1.33,40,1980,1.4186,-1.86E-07,2.95E-10,2.94E-10,2.12E-11,19.812,5.1319
AU,TIO2,1.31,1.33,40,2000,1.4179,-2.30E-07,2.96E-10,2.94E-10,1.66E-11,19.809,6.2725
AU,TIO2,1.31,1.34,40,1500,1.4327,-3.32E-09,5.17E-10,5.16E-10,1.55E-11,19.878,0.12061
AU,TIO2,1.31,1.34,40,1520,1.4322,-4.11E-09,5.05E-10,5.04E-10,1.70E-11,19.876,0.14765
AU,TIO2,1.31,1.34,40,1540,1.4316,-5.15E-09,4.93E-10,4.91E-10,1.78E-11,19.874,0.18248
AU,TIO2,1.31,1.34,40,1560,1.4311,-6.44E-09,5.11E-10,5.10E-10,1.97E-11,19.872,0.2252
AU,TIO2,1.31,1.34,40,1580,1.4305,-7.82E-09,4.73E-10,4.72E-10,1.72E-11,19.869,0.26996
AU,TIO2,1.31,1.34,40,1600,1.43,-9.53E-09,4.57E-10,4.55E-10,1.54E-11,19.867,0.32513
AU,TIO2,1.31,1.34,40,1620,1.4294,-1.22E-08,4.39E-10,4.38E-10,1.85E-11,19.864,0.40937
AU,TIO2,1.31,1.34,40,1640,1.4289,-1.65E-08,4.34E-10,4.33E-10,1.71E-11,19.862,0.54847
AU,TIO2,1.31,1.34,40,1660,1.4283,-2.47E-08,4.16E-10,4.14E-10,1.56E-11,19.86,0.81177
AU,TIO2,1.31,1.34,40,1680,1.4277,-4.21E-08,4.22E-10,4.20E-10,1.77E-11,19.857,1.3667
AU,TIO2,1.31,1.34,40,1700,1.4272,-8.31E-08,4.03E-10,4.01E-10,1.77E-11,19.854,2.6685
AU,TIO2,1.31,1.34,40,1720,1.4266,-1.85E-07,3.99E-10,3.97E-10,1.69E-11,19.851,5.8545
AU,TIO2,1.31,1.34,40,1740,1.426,-3.28E-07,3.81E-10,3.80E-10,1.82E-11,19.847,10.298
AU,TIO2,1.31,1.34,40,1760,1.4254,-2.90E-07,3.89E-10,3.88E-10,2.06E-11,19.844,8.9991
AU,TIO2,1.31,1.34,40,1780,1.4248,-1.96E-07,3.63E-10,3.62E-10,1.60E-11,19.842,6.0156
AU,TIO2,1.31,1.34,40,1800,1.4242,-1.44E-07,3.64E-10,3.62E-10,1.77E-11,19.84,4.3736
AU,TIO2,1.31,1.34,40,1820,1.4236,-1.20E-07,3.60E-10,3.59E-10,1.83E-11,19.837,3.5993
AU,TIO2,1.31,1.34,40,1840,1.423,-1.10E-07,3.49E-10,3.48E-10,1.65E-11,19.834,3.2715
AU,TIO2,1.31,1.34,40,1860,1.4224,-1.08E-07,3.63E-10,3.61E-10,2.09E-11,19.831,3.1682
AU,TIO2,1.31,1.34,40,1880,1.4218,-1.13E-07,3.28E-10,3.26E-10,1.67E-11,19.828,3.275
AU,TIO2,1.31,1.34,40,1900,1.4211,-1.22E-07,3.27E-10,3.26E-10,1.98E-11,19.825,3.4953
AU,TIO2,1.31,1.34,40,1920,1.4205,-1.36E-07,3.22E-10,3.21E-10,1.92E-11,19.822,3.8577
AU,TIO2,1.31,1.34,40,1940,1.4199,-1.55E-07,3.12E-10,3.10E-10,1.93E-11,19.819,4.3614
AU,TIO2,1.31,1.34,40,1960,1.4192,-1.81E-07,3.11E-10,3.09E-10,2.05E-11,19.816,5.0284
AU,TIO2,1.31,1.34,40,1980,1.4186,-2.14E-07,3.00E-10,2.99E-10,2.17E-11,19.812,5.8952
AU,TIO2,1.31,1.34,40,2000,1.4179,-2.58E-07,2.96E-10,2.94E-10,1.64E-11,19.809,7.0268
AU,TIO2,1.31,1.35,40,1500,1.4327,-3.78E-09,5.25E-10,5.24E-10,1.74E-11,19.878,0.13746
AU,TIO2,1.31,1.35,40,1520,1.4322,-4.25E-09,5.11E-10,5.09E-10,1.70E-11,19.876,0.15269
AU,TIO2,1.31,1.35,40,1540,1.4316,-5.06E-09,4.97E-10,4.95E-10,1.64E-11,19.874,0.17917
AU,TIO2,1.31,1.35,40,1560,1.4311,-6.03E-09,4.96E-10,4.95E-10,1.57E-11,19.872,0.21083
AU,TIO2,1.31,1.35,40,1580,1.4305,-7.10E-09,4.73E-10,4.71E-10,1.90E-11,19.869,0.24531
AU,TIO2,1.31,1.35,40,1600,1.43,-8.14E-09,4.58E-10,4.56E-10,1.95E-11,19.867,0.2776
AU,TIO2,1.31,1.35,40,1620,1.4294,-9.25E-09,4.39E-10,4.38E-10,1.58E-11,19.865,0.31162
AU,TIO2,1.31,1.35,40,1640,1.4289,-1.09E-08,4.28E-10,4.27E-10,1.85E-11,19.862,0.36303
AU,TIO2,1.31,1.35,40,1660,1.4283,-1.33E-08,4.33E-10,4.31E-10,1.91E-11,19.859,0.43607
AU,TIO2,1.31,1.35,40,1680,1.4277,-1.68E-08,4.22E-10,4.21E-10,1.85E-11,19.857,0.54439
AU,TIO2,1.31,1.35,40,1700,1.4272,-2.21E-08,4.16E-10,4.14E-10,1.97E-11,19.854,0.71055
AU,TIO2,1.31,1.35,40,1720,1.4266,-3.06E-08,4.12E-10,4.10E-10,1.98E-11,19.852,0.97073
AU,TIO2,1.31,1.35,40,1740,1.426,-4.45E-08,3.88E-10,3.86E-10,1.77E-11,19.849,1.3949
AU,TIO2,1.31,1.35,40,1760,1.4254,-6.88E-08,3.81E-10,3.79E-10,2.03E-11,19.846,2.1344
AU,TIO2,1.31,1.35,40,1780,1.4248,-1.13E-07,3.70E-10,3.68E-10,2.00E-11,19.843,3.4657
AU,TIO2,1.31,1.35,40,1800,1.4242,-1.94E-07,3.64E-10,3.62E-10,1.81E-11,19.84,5.8899
AU,TIO2,1.31,1.35,40,1820,1.4236,-3.27E-07,3.58E-10,3.57E-10,1.96E-11,19.836,9.8005
AU,TIO2,1.31,1.35,40,1840,1.423,-4.58E-07,3.46E-10,3.44E-10,1.74E-11,19.833,13.58
AU,TIO2,1.31,1.35,40,1860,1.4224,-4.80E-07,3.67E-10,3.65E-10,1.89E-11,19.829,14.08
AU,TIO2,1.31,1.35,40,1880,1.4218,-4.20E-07,3.28E-10,3.26E-10,2.13E-11,19.827,12.182
AU,TIO2,1.31,1.35,40,1900,1.4211,-3.61E-07,3.21E-10,3.19E-10,2.01E-11,19.824,10.366
AU,TIO2,1.31,1.35,40,1920,1.4205,-3.24E-07,3.18E-10,3.17E-10,1.97E-11,19.821,9.22
AU,TIO2,1.31,1.35,40,1940,1.4199,-3.09E-07,3.11E-10,3.09E-10,2.08E-11,19.818,8.6956
AU,TIO2,1.31,1.35,40,1960,1.4192,-3.12E-07,3.09E-10,3.07E-10,1.76E-11,19.815,8.6929
AU,TIO2,1.31,1.35,40,1980,1.4186,-3.29E-07,2.99E-10,2.97E-10,1.93E-11,19.812,9.0794
AU,TIO2,1.31,1.35,40,2000,1.4179,-3.62E-07,2.96E-10,2.95E-10,1.68E-11,19.809,9.8751
AU,TIO2,1.31,1.36,40,1500,1.4327,-5.51E-09,5.11E-10,5.10E-10,2.02E-11,19.878,2.01E-01
AU,TIO2,1.31,1.36,40,1520,1.4322,-1.42E-08,5.03E-10,5.02E-10,1.80E-11,19.876,5.10E-01
AU,TIO2,1.31,1.36,40,1540,1.4316,-7.99E-09,4.86E-10,4.85E-10,1.97E-11,19.874,2.83E-01
AU,TIO2,1.31,1.36,40,1560,1.4311,-7.14E-09,4.89E-10,4.87E-10,2.02E-11,19.871,2.50E-01
AU,TIO2,1.31,1.36,40,1580,1.4305,-7.57E-09,4.65E-10,4.64E-10,2.05E-11,19.869,2.62E-01
AU,TIO2,1.31,1.36,40,1600,1.43,-8.14E-09,4.51E-10,4.50E-10,1.99E-11,19.867,2.78E-01
AU,TIO2,1.31,1.36,40,1620,1.4294,-8.90E-09,4.48E-10,4.47E-10,2.06E-11,19.864,3.00E-01
AU,TIO2,1.31,1.36,40,1640,1.4289,-9.84E-09,4.41E-10,4.40E-10,1.83E-11,19.862,3.28E-01
AU,TIO2,1.31,1.36,40,1660,1.4283,-1.13E-08,4.30E-10,4.28E-10,2.07E-11,19.859,3.71E-01
AU,TIO2,1.31,1.36,40,1680,1.4277,-1.32E-08,4.30E-10,4.28E-10,2.08E-11,19.857,4.30E-01
AU,TIO2,1.31,1.36,40,1700,1.4272,-1.59E-08,4.01E-10,4.00E-10,1.57E-11,19.854,0.51103
AU,TIO2,1.31,1.36,40,1720,1.4266,-1.95E-08,4.06E-10,4.04E-10,2.09E-11,19.851,0.61715
AU,TIO2,1.31,1.36,40,1740,1.426,-2.43E-08,3.80E-10,3.78E-10,1.96E-11,19.849,0.76197
AU,TIO2,1.31,1.36,40,1760,1.4254,-3.10E-08,3.79E-10,3.78E-10,2.10E-11,19.846,0.96147
AU,TIO2,1.31,1.36,40,1780,1.4248,-4.03E-08,3.66E-10,3.64E-10,2.09E-11,19.843,1.2342
AU,TIO2,1.31,1.36,40,1800,1.4242,-5.33E-08,3.64E-10,3.63E-10,1.91E-11,19.84,1.6159
AU,TIO2,1.31,1.36,40,1820,1.4236,-7.22E-08,3.52E-10,3.51E-10,1.98E-11,19.837,2.17E+00
AU,TIO2,1.31,1.36,40,1840,1.423,-1.00E-07,3.43E-10,3.42E-10,2.12E-11,19.834,2.97E+00
AU,TIO2,1.31,1.36,40,1860,1.4224,-1.42E-07,3.72E-10,3.70E-10,2.13E-11,19.831,4.16E+00
AU,TIO2,1.31,1.36,40,1880,1.4218,-2.05E-07,3.31E-10,3.29E-10,2.11E-11,19.828,5.95E+00
AU,TIO2,1.31,1.36,40,1900,1.4211,-2.99E-07,3.25E-10,3.23E-10,2.15E-11,19.825,8.5907
AU,TIO2,1.31,1.36,40,1920,1.4205,-4.31E-07,3.26E-10,3.24E-10,2.15E-11,19.821,12.253
AU,TIO2,1.31,1.36,40,1940,1.4199,-5.92E-07,3.21E-10,3.19E-10,2.11E-11,19.817,16.651
AU,TIO2,1.31,1.36,40,1960,1.4192,-7.42E-07,3.04E-10,3.02E-10,1.68E-11,19.814,20.653
AU,TIO2,1.31,1.36,40,1980,1.4186,-8.41E-07,3.02E-10,3.00E-10,1.90E-11,19.81,23.191
AU,TIO2,1.31,1.36,40,2000,1.4179,-8.83E-07,2.97E-10,2.95E-10,2.10E-11,19.807,2.41E+01
AU,TIO2,1.31,1.36,40,2020,1.42E+00,-9.00E-07,2.89E-10,2.87E-10,1.94E-11,19.804,2.43E+01
AU,TIO2,1.31,1.36,40,2040,1.42E+00,-9.22E-07,2.88E-10,2.86E-10,1.74E-11,19.801,2.47E+01
AU,TIO2,1.31,1.36,40,2060,1.42E+00,-9.65E-07,2.76E-10,2.74E-10,2.20E-11,19.797,2.56E+01
AU,TIO2,1.31,1.36,40,2080,1.42E+00,-1.05E-06,2.77E-10,2.75E-10,2.21E-11,19.794,2.75E+01
AU,TIO2,1.31,1.36,40,2100,1.41E+00,-1.18E-06,2.66E-10,2.65E-10,2.23E-11,19.792,3.06E+01
AU,TIO2,1.31,1.36,40,2120,1.41E+00,-1.36E-06,2.65E-10,2.63E-10,2.13E-11,19.787,35.1
AU,TIO2,1.31,1.36,40,2140,1.41E+00,-1.62E-06,2.58E-10,2.56E-10,1.86E-11,19.783,41.353
AU,TIO2,1.31,1.36,40,2160,1.41E+00,-1.96E-06,2.57E-10,2.55E-10,1.85E-11,19.784,49.545
AU,TIO2,1.31,1.36,40,2180,1.41E+00,-2.42E-06,2.55E-10,2.53E-10,2.14E-11,19.777,6.05E+01
AU,TIO2,1.31,1.36,40,2200,1.41E+00,-2.96E-06,2.67E-10,2.65E-10,2.19E-11,19.774,7.35E+01
AU,TIO2,1.31,1.36,40,2220,1.41E+00,-3.69E-06,2.44E-10,2.42E-10,1.95E-11,19.768,90.602
AU,TIO2,1.31,1.36,40,2240,1.41E+00,-4.49E-06,2.38E-10,2.36E-10,1.75E-11,19.764,1.09E+02
AU,TIO2,1.31,1.36,40,2260,1.41E+00,-5.32E-06,2.35E-10,2.33E-10,2.27E-11,19.76,128.55
AU,TIO2,1.31,1.36,40,2280,1.41E+00,-6.12E-06,2.25E-10,2.23E-10,1.79E-11,19.756,146.49
AU,TIO2,1.31,1.36,40,2300,1.41E+00,-6.76E-06,2.23E-10,2.21E-10,2.30E-11,19.752,160.43
AU,TIO2,1.31,1.36,40,2320,1.41E+00,-7.19E-06,2.19E-10,2.17E-10,2.29E-11,19.747,169.05
AU,TIO2,1.31,1.36,40,2340,1.41E+00,-7.39E-06,2.21E-10,2.18E-10,2.36E-11,19.787,172.28
AU,TIO2,1.31,1.36,40,2360,1.41E+00,-7.40E-06,2.15E-10,2.13E-10,2.25E-11,19.74,1.71E+02
AU,TIO2,1.31,1.36,40,2380,1.40E+00,-7.29E-06,2.05E-10,2.03E-10,1.95E-11,19.737,1.67E+02
AU,TIO2,1.31,1.36,40,2400,1.40E+00,-7.11E-06,2.07E-10,2.05E-10,2.38E-11,19.737,161.6
AU,TIO2,1.31,1.36,40,2420,1.40E+00,-6.99E-06,2.48E-10,2.45E-10,1.80E-11,19.728,157.72
AU,TIO2,1.31,1.36,40,2440,1.40E+00,-6.71E-06,1.99E-10,1.97E-10,1.99E-11,19.724,150.07
AU,TIO2,1.31,1.36,40,2460,1.40E+00,-6.55E-06,1.96E-10,1.94E-10,2.53E-11,19.761,145.34
AU,TIO2,1.31,1.36,40,2480,1.40E+00,-6.40E-06,1.97E-10,1.94E-10,2.00E-11,19.716,140.87
AU,TIO2,1.31,1.36,40,2500,1.40E+00,-6.31E-06,1.95E-10,1.93E-10,2.40E-11,19.722,1.38E+02
AU,TIO2,1.32,1.25,40,1500,1.43E+00,-2.84E-09,5.22E-10,5.21E-10,1.71E-11,19.878,1.03E-01
AU,TIO2,1.32,1.25,40,1520,1.43E+00,-3.46E-09,4.94E-10,4.92E-10,1.67E-11,19.876,1.24E-01
AU,TIO2,1.32,1.25,40,1540,1.43E+00,-4.30E-09,5.17E-10,5.15E-10,2.03E-11,19.874,1.53E-01
AU,TIO2,1.32,1.25,40,1560,1.43E+00,-5.17E-09,4.98E-10,4.96E-10,2.03E-11,19.871,1.81E-01
AU,TIO2,1.32,1.25,40,1580,1.43E+00,-5.94E-09,4.68E-10,4.67E-10,1.84E-11,19.869,2.05E-01
AU,TIO2,1.32,1.25,40,1600,1.43E+00,-6.58E-09,4.56E-10,4.55E-10,1.60E-11,19.867,2.25E-01
AU,TIO2,1.32,1.25,40,1620,1.43E+00,-7.28E-09,4.48E-10,4.47E-10,1.79E-11,19.865,2.45E-01
AU,TIO2,1.32,1.25,40,1640,1.43E+00,-8.03E-09,4.27E-10,4.26E-10,2.01E-11,19.862,2.67E-01
AU,TIO2,1.32,1.25,40,1660,1.43E+00,-8.88E-09,4.22E-10,4.20E-10,1.80E-11,19.86,2.92E-01
AU,TIO2,1.32,1.25,40,1680,1.43E+00,-1.00E-08,4.19E-10,4.17E-10,1.60E-11,19.857,3.26E-01
AU,TIO2,1.32,1.25,40,1700,1.43E+00,-1.15E-08,4.10E-10,4.08E-10,1.78E-11,19.854,3.69E-01
AU,TIO2,1.32,1.25,40,1720,1.43E+00,-1.33E-08,4.00E-10,3.99E-10,1.84E-11,19.852,4.22E-01
AU,TIO2,1.32,1.25,40,1740,1.43E+00,-1.56E-08,3.87E-10,3.85E-10,1.78E-11,19.849,4.89E-01
AU,TIO2,1.32,1.25,40,1760,1.43E+00,-1.84E-08,3.81E-10,3.79E-10,1.62E-11,19.846,5.71E-01
AU,TIO2,1.32,1.25,40,1780,1.42E+00,-2.16E-08,3.71E-10,3.69E-10,2.10E-11,19.843,6.63E-01
AU,TIO2,1.32,1.25,40,1800,1.42E+00,-2.61E-08,3.62E-10,3.61E-10,1.66E-11,19.841,7.90E-01
AU,TIO2,1.32,1.25,40,1820,1.42E+00,-3.12E-08,3.55E-10,3.53E-10,1.90E-11,19.838,9.36E-01
AU,TIO2,1.32,1.25,40,1840,1.42E+00,-3.77E-08,3.51E-10,3.49E-10,1.98E-11,19.835,1.12E+00
AU,TIO2,1.32,1.25,40,1860,1.42E+00,-4.55E-08,3.63E-10,3.61E-10,1.96E-11,19.832,1.34E+00
AU,TIO2,1.32,1.25,40,1880,1.42E+00,-5.58E-08,3.34E-10,3.32E-10,1.86E-11,19.829,1.62E+00
AU,TIO2,1.32,1.25,40,1900,1.42E+00,-6.83E-08,3.25E-10,3.24E-10,2.05E-11,19.825,1.96E+00
AU,TIO2,1.32,1.25,40,1920,1.42E+00,-8.41E-08,3.25E-10,3.24E-10,1.78E-11,19.822,2.39E+00
AU,TIO2,1.32,1.25,40,1940,1.42E+00,-1.04E-07,3.14E-10,3.12E-10,1.65E-11,19.819,2.93E+00
AU,TIO2,1.32,1.25,40,1960,1.42E+00,-1.29E-07,3.10E-10,3.08E-10,1.64E-11,19.816,3.60E+00
AU,TIO2,1.32,1.25,40,1980,1.42E+00,-1.61E-07,3.03E-10,3.01E-10,1.70E-11,19.813,4.44E+00
AU,TIO2,1.32,1.25,40,2000,1.42E+00,-2.02E-07,2.96E-10,2.94E-10,2.13E-11,19.809,5.52E+00
AU,TIO2,1.32,1.26,40,1500,1.43E+00,-2.89E-09,5.18E-10,5.17E-10,1.69E-11,19.878,1.05E-01
AU,TIO2,1.32,1.26,40,1520,1.43E+00,-3.51E-09,5.01E-10,5.00E-10,1.63E-11,19.876,1.26E-01
AU,TIO2,1.32,1.26,40,1540,1.43E+00,-4.28E-09,4.98E-10,4.97E-10,1.75E-11,19.874,1.52E-01
AU,TIO2,1.32,1.26,40,1560,1.43E+00,-5.14E-09,5.07E-10,5.06E-10,1.76E-11,19.872,1.80E-01
AU,TIO2,1.32,1.26,40,1580,1.43E+00,-6.00E-09,4.75E-10,4.73E-10,1.87E-11,19.869,2.07E-01
AU,TIO2,1.32,1.26,40,1600,1.43E+00,-6.72E-09,4.74E-10,4.73E-10,1.90E-11,19.867,2.29E-01
AU,TIO2,1.32,1.26,40,1620,1.43E+00,-7.34E-09,4.50E-10,4.49E-10,1.82E-11,19.865,2.47E-01
AU,TIO2,1.32,1.26,40,1640,1.43E+00,-8.08E-09,4.32E-10,4.31E-10,1.97E-11,19.862,2.69E-01
AU,TIO2,1.32,1.26,40,1660,1.43E+00,-8.96E-09,4.39E-10,4.37E-10,2.04E-11,19.859,2.95E-01
AU,TIO2,1.32,1.26,40,1680,1.43E+00,-1.01E-08,4.19E-10,4.18E-10,1.99E-11,19.857,3.28E-01
AU,TIO2,1.32,1.26,40,1700,1.43E+00,-1.16E-08,4.15E-10,4.14E-10,1.89E-11,19.854,3.71E-01
AU,TIO2,1.32,1.26,40,1720,1.43E+00,-1.34E-08,4.01E-10,3.99E-10,1.77E-11,19.852,4.25E-01
AU,TIO2,1.32,1.26,40,1740,1.43E+00,-1.57E-08,3.89E-10,3.88E-10,1.64E-11,19.849,4.93E-01
AU,TIO2,1.32,1.26,40,1760,1.43E+00,-1.84E-08,3.85E-10,3.83E-10,2.03E-11,19.846,5.71E-01
AU,TIO2,1.32,1.26,40,1780,1.42E+00,-2.19E-08,3.78E-10,3.76E-10,1.98E-11,19.843,6.70E-01
AU,TIO2,1.32,1.26,40,1800,1.42E+00,-2.61E-08,3.66E-10,3.64E-10,1.90E-11,19.841,7.92E-01
AU,TIO2,1.32,1.26,40,1820,1.42E+00,-3.15E-08,3.48E-10,3.46E-10,1.60E-11,19.838,9.43E-01
AU,TIO2,1.32,1.26,40,1840,1.42E+00,-3.79E-08,3.43E-10,3.42E-10,1.71E-11,19.835,1.12E+00
AU,TIO2,1.32,1.26,40,1860,1.42E+00,-4.57E-08,3.63E-10,3.61E-10,2.04E-11,19.832,1.34E+00
AU,TIO2,1.32,1.26,40,1880,1.42E+00,-5.60E-08,3.36E-10,3.34E-10,1.99E-11,19.829,1.62E+00
AU,TIO2,1.32,1.26,40,1900,1.42E+00,-6.85E-08,3.27E-10,3.25E-10,2.05E-11,19.825,1.97E+00
AU,TIO2,1.32,1.26,40,1920,1.42E+00,-8.44E-08,3.28E-10,3.26E-10,1.63E-11,19.823,2.40E+00
AU,TIO2,1.32,1.26,40,1940,1.42E+00,-1.04E-07,3.19E-10,3.17E-10,1.68E-11,19.819,2.94E+00
AU,TIO2,1.32,1.26,40,1960,1.42E+00,-1.30E-07,3.09E-10,3.07E-10,1.83E-11,19.816,3.61E+00
AU,TIO2,1.32,1.26,40,1980,1.42E+00,-1.62E-07,3.04E-10,3.02E-10,1.99E-11,19.813,4.45E+00
AU,TIO2,1.32,1.26,40,2000,1.42E+00,-2.03E-07,2.91E-10,2.90E-10,1.66E-11,19.809,5.53E+00
AU,TIO2,1.32,1.27,40,1500,1.43E+00,-2.99E-09,5.33E-10,5.31E-10,1.81E-11,19.878,1.09E-01
AU,TIO2,1.32,1.27,40,1520,1.43E+00,-3.61E-09,5.01E-10,4.99E-10,1.68E-11,19.876,1.29E-01
AU,TIO2,1.32,1.27,40,1540,1.43E+00,-4.37E-09,5.02E-10,5.01E-10,1.72E-11,19.874,1.55E-01
AU,TIO2,1.32,1.27,40,1560,1.43E+00,-5.22E-09,4.92E-10,4.91E-10,1.74E-11,19.872,1.83E-01
AU,TIO2,1.32,1.27,40,1580,1.43E+00,-6.07E-09,4.68E-10,4.67E-10,1.79E-11,19.869,2.10E-01
AU,TIO2,1.32,1.27,40,1600,1.43E+00,-6.77E-09,4.54E-10,4.53E-10,1.78E-11,19.867,2.31E-01
AU,TIO2,1.32,1.27,40,1620,1.43E+00,-7.53E-09,4.43E-10,4.41E-10,2.06E-11,19.864,2.54E-01
AU,TIO2,1.32,1.27,40,1640,1.43E+00,-8.14E-09,4.35E-10,4.33E-10,1.77E-11,19.862,2.71E-01
AU,TIO2,1.32,1.27,40,1660,1.43E+00,-9.02E-09,4.26E-10,4.25E-10,1.59E-11,19.86,2.97E-01
AU,TIO2,1.32,1.27,40,1680,1.43E+00,-1.02E-08,4.21E-10,4.20E-10,2.07E-11,19.857,3.31E-01
AU,TIO2,1.32,1.27,40,1700,1.43E+00,-1.17E-08,4.03E-10,4.01E-10,1.67E-11,19.854,3.75E-01
AU,TIO2,1.32,1.27,40,1720,1.43E+00,-1.35E-08,4.01E-10,3.99E-10,1.73E-11,19.852,4.29E-01
AU,TIO2,1.32,1.27,40,1740,1.43E+00,-1.57E-08,3.88E-10,3.87E-10,2.05E-11,19.849,4.94E-01
